*y  x1  x2
   1   -0.950000000   -0.661849800    1.718954000
   2    1.457354000   -0.036140580    1.231945000
   3    2.251558000   -0.064880770    1.068994000
   4   -0.950000000   -0.376965300    1.043183000
   5   -0.551936500   -0.382821900    0.299421600
   6   10.507060000    0.674239800   -0.292816300
   7    6.573995000    0.488053400    0.882801800
   8   19.829800000    1.862749000    1.611725000
   9   -0.540065400    0.135479500    1.088086000
  10   -0.950000000   -1.266815000   -0.198583300
  11    6.708618000    0.138865800   -0.279336000
  12   16.964060000    0.708919400   -0.766610500
  13   21.909290000    1.443363000    0.844879300
  14    5.666557000   -0.399370400   -1.427768000
  15   -0.950000000   -1.421992000   -0.328228300
  16    3.679734000    0.284570100    0.719335900
  17    2.277547000    0.432416000   -0.351924800
  18    5.181627000    0.297721400   -0.261432400
  19   15.022240000    1.308690000    0.015870260
  20   -0.950000000   -0.431174400    0.382446500
  21    0.190542800    0.041125100   -0.059224000
  22   -0.950000000   -0.893614700    0.612732900
  23    3.833510000    0.582971200   -0.005882013
  24   -0.950000000   -1.865449000    1.829984000
  25   -0.950000000   -0.991115900   -1.450435000
  26   -0.221499200   -0.014824760    0.536639100
  27   -0.950000000   -0.811103800   -0.318324800
  28   11.987130000    1.111476000   -0.141744700
  29    0.112602600   -0.205379000   -0.680795800
  30    3.451748000   -0.042991740   -1.161553000
  31   -0.950000000   -0.772692200   -0.918739100
  32    3.053839000    0.089153180   -0.757539100
  33   21.809670000    1.748081000    0.170460700
  34   10.407630000    0.825531100   -0.017155910
  35    7.548529000    0.492221700    0.355489000
  36   -0.038395710    0.112576700    1.137029000
  37   -0.950000000   -0.566944800    0.552616200
  38    0.436739400   -0.012501730   -0.571210600
  39   -0.950000000   -0.684277100    1.169309000
  40    5.108965000    0.369468700   -0.510734900
  41   -0.950000000   -0.631544800    1.713278000
  42    1.631889000   -0.223003200   -0.958897300
  43    2.766819000    0.037745240   -1.641506000
  44   13.369090000    0.789993200   -1.057130000
  45   -0.950000000   -1.028925000    1.100930000
  46   -0.950000000   -0.613910000   -0.345882400
  47    3.607551000    0.085990120   -0.649316300
  48    7.245487000    0.305962800   -0.771453300
  49   16.927940000    1.691292000    0.658687200
  50    3.502039000    0.132268100   -0.283350900
  51    6.527841000    0.471837000   -0.814015200
  52   15.384060000    1.213940000   -0.003287272
  53   11.833130000    1.277963000    1.905569000
  54   -0.950000000   -1.000806000    0.156829200
  55   -0.950000000   -0.878567300    0.016565040
  56   -0.950000000   -0.544639000   -0.496540000
  57   -0.950000000   -1.618358000   -0.063139830
  58   22.799270000    1.673245000   -0.963425800
  59   -0.950000000   -0.424012200    0.674346500
  60   -0.781982900   -0.380784700    0.907413900
  61    3.941641000    0.362667000   -1.989711000
  62   -0.950000000   -1.046053000   -0.157603000
  63   -0.717752000    0.718296400    0.802733700
  64   -0.950000000   -0.814274800   -1.226856000
  65   -0.950000000    0.157644600   -1.437213000
  66   -0.950000000   -0.319426800    1.234222000
  67   -0.950000000   -0.758393000    1.334779000
  68    6.239751000    0.896511800    0.318443700
  69   -0.950000000   -0.670267600   -0.508271400
  70    5.738121000    1.416855000   -0.844094200
  71    6.296243000    1.138827000    0.197493200
  72    1.977688000    0.350796100   -0.407612500
  73   -0.950000000   -0.704036800   -1.339818000
  74    3.418382000   -0.044030190   -1.658397000
  75   -0.950000000   -1.012538000   -1.591528000
  76   -0.950000000   -1.465068000   -0.256770300
  77    6.368681000    0.599323300    0.608893200
  78   17.968990000    1.286584000    0.471844000
  79   14.923360000    1.077264000   -0.023226090
  80   -0.950000000   -0.422922200   -0.070329480
  81   -0.950000000   -0.530011600    0.367893500
  82    1.204336000    0.143359900    1.071865000
  83    4.739622000    0.285242800   -0.230245000
  84   -0.950000000   -0.845148900    0.372721700
  85    3.508274000   -0.054550460   -0.210315100
  86   -0.950000000   -1.198799000    0.096028560
  87   10.246860000    0.462166500   -0.155862600
  88    9.479117000    0.874965100    0.019744260
  89   20.162870000    1.529240000    0.429691000
  90    8.020565000    0.387636600    0.388983600
  91   -0.950000000    0.152066800    1.262226000
  92   13.060740000    1.074286000   -1.421259000
  93   -0.950000000    0.070657090    1.648285000
  94   -0.950000000   -1.431064000    0.873979300
  95   -0.950000000   -1.030871000   -0.693404000
  96    2.734625000    0.506536900    0.859780100
  97   17.183310000    1.247272000   -0.603148400
  98   -0.950000000   -1.964653000   -1.100114000
  99    6.370534000    0.496507000   -0.029990510
 100    0.032551050   -0.143673500   -0.700921400
 101   -0.950000000   -0.863611300    1.124471000
 102    4.755018000    1.040538000    0.841696300
 103    0.812012400    0.267949000    1.343098000
 104    0.494548300   -0.205966000   -0.728125600
 105   -0.950000000   -1.907483000    0.838962500
 106   -0.950000000   -1.056337000   -0.295974700
 107   -0.950000000   -0.788256300   -1.495442000
 108   -0.950000000   -0.658652800    1.315575000
 109   -0.950000000    0.080042640    1.144872000
 110    3.940772000    0.625236300   -0.548294700
 111   -0.950000000   -1.209985000    0.365965400
 112   -0.950000000   -0.235322900   -1.149954000
 113    7.509687000    0.928863900   -0.995133300
 114    4.686798000    0.570350000   -0.455492000
