*y  x1  x2
   1   -0.035973010   -0.154278100    0.703492200
   2    2.483037000    0.288612900    0.887251200
   3    4.540186000    0.367068600    0.007958109
   4    4.514284000    0.440183600    0.048163860
   5    6.413845000    0.540102300   -0.330372300
   6    3.441080000    0.155999900   -1.248534000
   7   -0.950000000   -0.373911200    1.379885000
   8   14.362740000    1.224181000    0.368295100
   9    1.536671000    0.110180700   -0.307455900
  10   -0.950000000   -0.564312300    0.519972200
  11   -0.950000000   -0.752302900    1.234392000
  12    8.147319000    0.379720000   -1.385566000
  13    0.080950480   -0.241677600   -0.831599900
  14    6.422252000    0.430134000   -1.156328000
  15   14.570000000    1.694196000    0.823511800
  16    2.676818000    0.205843000    1.453673000
  17   10.959710000    1.596642000    0.684214600
  18    5.133792000    0.187792300   -0.519599400
  19    3.256087000    0.206474800   -0.229081600
  20   -0.950000000   -0.312534100   -0.800952400
  21    0.065362630   -0.386532800   -1.162373000
  22   -0.950000000   -0.498187500    0.077405380
  23    7.680940000    0.759477000    0.543261700
  24   -0.950000000   -1.019731000    0.583717900
  25   -0.950000000   -1.052667000   -0.005918768
  26   -0.950000000   -0.342364200    1.105292000
  27   -0.950000000   -0.421998000   -0.339283900
  28   10.161960000    1.379732000    0.714486200
  29   -0.950000000   -1.259136000   -0.138452500
  30   12.024150000    1.355771000    0.701037200
  31    4.890134000    0.394576800    1.432432000
  32   -0.950000000   -1.141095000    0.680861300
  33   18.573750000    1.129656000   -1.876462000
  34   -0.950000000   -1.344279000    0.700540000
  35    4.551487000    0.248053500    1.075147000
  36    0.325538100   -0.629560800   -1.824930000
  37   29.286530000    1.736984000    1.342497000
  38    2.794543000    0.064649200    1.314160000
  39    8.350323000    0.296503400    0.236880800
  40   -0.950000000   -1.970779000    0.244580200
  41   -0.950000000   -0.876296400   -0.218592800
  42   -0.209252700   -0.230372100    1.812999000
  43    6.476238000    1.182566000    1.611879000
  44    3.454390000    0.100172000    0.813693000
  45   -0.950000000   -0.478969900    1.020001000
  46    1.206627000   -0.175229900   -0.130535600
  47   23.340920000    1.380286000    0.103275100
  48    5.395210000    0.513826900    1.606576000
  49    6.926575000    0.409301700    1.705270000
  50   -0.950000000   -0.934225100    1.128845000
  51    5.880965000    0.353879600    0.556991300
  52   -0.950000000   -0.876566600   -0.377848200
  53    7.829747000    1.257112000    1.034009000
  54    9.352604000    0.794200200    0.289375800
  55   -0.655145500   -0.082457340    0.720133600
  56   22.943170000    1.473225000   -1.489962000
  57   15.242370000    0.907239600    0.250908200
  58   14.410470000    0.886985900   -0.099074890
  59    4.809061000    0.376110600    0.994100000
  60   -0.950000000   -1.217555000   -0.152697400
  61   16.345380000    0.755376100    1.664632000
  62    0.680656900   -0.301938300    1.577822000
  63   -0.950000000   -0.433486100    1.720930000
  64    0.223670000   -0.948350000   -1.970277000
  65    3.839774000    0.068077450    1.688264000
  66   17.260240000    1.009744000   -0.353954200
  67   -0.857096600   -0.150665900    1.535674000
  68    0.806721000   -0.306867900    0.367790900
  69   -0.950000000   -0.718212500    0.575633900
  70   13.210270000    0.554104400    1.197261000
  71    1.783268000   -0.051689350    0.808507700
  72    0.158433400   -0.494959900   -0.636174100
  73    3.964030000   -0.260613200   -0.602013900
  74   22.925060000    1.621661000    0.049326110
  75    8.462445000    0.177356900   -0.439308100
  76    5.276436000    0.065343030    0.346397000
  77   -0.950000000   -0.397125000    0.490703700
  78   10.876910000    0.402294800   -1.740563000
  79   17.472430000    1.355839000   -0.599163100
  80   -0.950000000   -1.125444000    0.276579400
  81   -0.950000000   -0.965001400    1.132561000
  82   14.137220000    0.925289200    0.868916500
  83   -0.950000000   -0.820017300    1.543986000
  84   -0.950000000   -0.515250700   -0.195214300
  85    4.791304000    0.125654200   -0.728365000
  86    0.024629200   -0.256194100   -0.090272890
  87    6.430758000    0.312708300    0.103774800
