*y  x1  x2
   1   -0.950000000   -0.134535300    0.629415000
   2   -0.950000000   -0.875867500    0.568925200
   3    2.596445000    0.647585800   -0.045026480
   4   -0.950000000   -1.621747000    0.660038100
   5   -0.950000000   -1.514052000    0.351269700
   6   -0.950000000   -0.584613000   -0.287187500
   7    8.975891000    1.134591000    0.802586900
   8   -0.950000000   -0.445862300    0.185833700
   9   -0.950000000   -0.087831150   -0.124126200
  10   -0.950000000   -0.878773400    0.100361900
  11   -0.950000000   -1.762198000    0.215524600
  12    2.527808000    0.093228320   -1.613105000
  13   -0.950000000   -0.972753400    0.160553200
  14   -0.950000000   -0.415401400    1.816946000
  15   -0.950000000   -0.332410100   -0.078247660
  16   -0.950000000   -0.119432800    1.125483000
  17   17.109260000    1.863595000   -1.108417000
  18    5.097824000   -0.141841200   -0.995203800
  19    8.108955000    0.358601500   -0.815163000
  20   14.081390000    0.646152800    1.773887000
  21   -0.950000000   -0.467596100    0.963757800
  22   -0.950000000   -0.899085900    0.551404700
  23   28.393860000    1.958172000    0.725063600
  24   -0.950000000   -0.953522900   -0.064367720
  25    4.374335000    0.012929890    0.310518100
  26    9.441549000    0.277993700   -1.096539000
  27   14.325580000    0.962964700    1.195839000
  28   17.735770000    0.950120400   -1.272757000
  29   15.647230000    1.537452000   -0.515760600
  30    5.027664000   -0.122023000   -0.960510700
  31   -0.950000000   -1.239578000    0.435522800
  32   -0.950000000   -1.935451000   -0.846697100
  33   -0.950000000   -1.637317000    0.074184470
  34   -0.950000000   -1.596745000    0.579029500
  35   -0.950000000   -1.563699000   -1.081126000
  36   -0.950000000    0.531130300    0.150785300
  37   -0.950000000    0.032009550    0.430591800
  38   -0.950000000    0.199184300   -0.108456700
  39   -0.950000000   -1.324757000   -0.881783100
  40   -0.950000000   -0.141194300    0.963504800
  41   -0.950000000   -0.689973800   -0.499206500
  42   -0.950000000   -1.064304000   -1.359470000
  43    3.636003000    0.604092600   -1.157130000
  44   -0.950000000   -1.038856000    0.454792500
  45    3.118676000    1.063809000   -0.567732100
  46   -0.950000000   -0.123025900    1.563265000
  47   -0.950000000   -0.923030100   -0.802230500
  48   -0.950000000   -0.884408300    0.207985400
  49   11.327360000    1.893239000    0.833108200
  50   16.937470000    1.205532000   -0.866814500
  51   -0.950000000   -0.941410200    1.132607000
  52   -0.950000000   -0.224396600   -0.070019940
  53   -0.864650500    0.043305300    0.324110400
  54    3.304614000    0.301850700    0.149843500
  55    1.552832000    0.168391500    0.365450000
  56    7.984659000    0.487686800   -1.864753000
  57   -0.950000000   -0.502352000    0.776963500
  58   16.475520000    1.236271000   -1.720705000
  59   -0.485741900   -0.128684000   -0.652542300
  60    4.495028000    0.204263200   -0.687635900
  61   -0.950000000   -1.079969000   -1.349169000
  62    3.441225000    0.309876700    0.164895400
  63   11.066440000    0.977264200   -0.745797500
  64   -0.950000000   -1.646812000   -0.189737500
  65   -0.950000000   -0.713120400    0.074666810
  66    0.907853400   -0.218463300   -1.484163000
  67   12.547710000    1.282369000   -0.210618700
  68   10.384100000    0.697571300    1.910378000
  69   -0.950000000   -0.942121100    0.701502800
  70   -0.950000000   -0.151621600    0.716474200
  71   -0.950000000    0.104824600   -0.435123900
  72   -0.950000000   -0.107692800    0.412540000
  73   10.778790000    0.944341900   -0.385317400
  74   14.634260000    1.681874000   -0.234219200
  75    7.273280000    0.502595200   -1.103191000
  76    9.137400000    0.400863500   -0.795885800
  77   -0.410393100   -0.067420600    0.267843500
  78   -0.950000000   -1.091151000    0.848386000
  79    2.684469000    0.004276039   -0.083907760
  80   -0.220747800   -0.260801800   -0.121017700
  81    5.887506000    0.687552500    0.321762300
  82    1.976826000   -0.055322330   -0.562047900
  83    0.963109600    0.091703620    1.328215000
  84   -0.950000000   -1.774135000   -0.597971800
  85    7.084848000    0.511928000    0.708247100
  86    4.824912000    0.750052200    0.102000900
  87    5.781870000    0.329766600    0.583363700
  88   -0.950000000   -1.117614000    0.984317300
  89   20.836470000    1.464623000   -0.888238600
  90   -0.534299100   -0.368916100   -0.169428300
  91   -0.160416400   -0.270049900   -0.120448600
  92   -0.950000000   -0.450203100   -0.613340500
  93    9.533580000    1.063591000    0.819871100
  94    9.901504000    0.743710000   -0.245379700
  95   -0.950000000   -1.257988000    0.380862400
  96   -0.950000000   -1.165635000    0.870385800
  97   12.473510000    1.518017000   -0.237025400
  98    8.892627000    0.891565000    0.523978500
  99   -0.950000000   -1.105508000   -0.886607300
 100   -0.950000000   -1.230740000    1.438780000
 101    4.753824000    0.175553100   -1.013702000
 102   16.472390000    1.338217000    1.177711000
 103   -0.950000000   -0.666082900    0.054964790
 104   12.156570000    1.003702000   -1.070749000
 105    7.350662000    0.532787600   -1.474810000
 106   -0.950000000   -0.940959100   -1.581267000
 107    2.918460000    0.252270000   -0.912287800
 108    2.050050000    0.317451100    0.861774700
 109   -0.950000000   -0.543157800   -0.715892100
 110    7.997375000    0.682688000    0.184946800
 111   10.020330000    0.841011600   -0.469622400
 112   -0.950000000   -1.743384000   -1.610764000
 113   -0.950000000   -0.173980200    0.142735300
 114    7.150729000    0.908527100    0.894621200
 115    7.791345000    1.094424000    1.257405000
 116   19.521030000    1.434316000   -1.119333000
 117    2.877231000    0.329776800   -0.013954860
 118   -0.950000000   -0.447971600    0.423054200
 119   -0.950000000   -1.096788000   -0.353747900
 120    2.521225000    0.915976000    0.565457600
 121   -0.950000000   -0.241378800    0.163839300
 122    7.450573000    0.821101200    0.617619400
 123    2.260231000    0.181082600   -1.196439000
 124   22.424240000    1.537163000   -1.529221000
 125   -0.950000000   -1.181451000    1.526841000
 126   13.669550000    1.503752000   -1.075116000
 127    2.600880000    0.491471200    0.914804700
 128   -0.950000000   -1.347981000    1.392680000
 129   -0.160674000   -0.058026340    0.136138600
 130   12.421210000    1.552290000    0.719087500
 131   -0.950000000   -0.786878700   -1.473884000
 132   -0.950000000   -0.888080200    0.769126400
 133    2.544570000    0.141931500   -0.692868000
 134   13.042900000    1.225029000    0.295212200
 135   -0.950000000   -0.264622700    0.178504600
 136    3.430015000    0.534517400    1.216471000
 137   -0.950000000   -0.684964400    0.771173000
 138   -0.950000000   -1.270344000   -1.557408000
 139   -0.950000000   -0.875565700   -1.041595000
 140   -0.950000000   -1.291735000   -1.091695000
 141    1.074872000    0.168756000   -0.097014890
 142   16.010030000    1.176558000    1.084853000
 143   -0.950000000   -0.594795700   -1.351749000
 144   -0.950000000   -0.397982300    0.546899000
 145    8.360871000    0.957812400    0.059715350
 146   12.182750000    0.924744400   -1.180664000
 147    7.336182000    1.448102000   -0.713947600
 148   -0.950000000   -0.553727900   -0.444185900
 149   -0.950000000   -0.405246800   -0.862614500
 150    4.999001000    0.521997400    0.478965900
 151   -0.950000000   -1.407493000   -0.560695700
 152   -0.950000000   -0.285700600   -0.282133600
 153    8.977307000    0.912009300   -1.471968000
 154    5.222920000    1.026996000    1.647383000
 155   -0.950000000   -0.066656320   -1.441377000
 156   16.721070000    1.653255000   -0.842808300
 157    4.674420000    0.714235500    0.015864450
 158   -0.950000000   -0.079644950   -0.840550600
 159    8.520570000    1.126977000    0.925967100
 160   -0.950000000   -1.311073000   -1.231598000
 161   -0.950000000   -0.628168800    1.168217000
 162   -0.950000000   -0.040639210   -0.287634500
 163   -0.950000000   -0.095511380   -0.518972100
 164   -0.950000000    0.050502080   -0.339673400
