*y  x1  x2
   1    6.457841000    0.452543400   -1.297206000
   2    2.732439000    1.093276000    1.183599000
   3   -0.950000000   -1.392629000    0.634864200
   4    7.696603000    0.944490400   -0.859251500
   5   12.293570000    1.179968000   -0.816974000
   6   14.670770000    1.778579000   -0.035854960
   7   -0.950000000   -1.413352000    1.404304000
   8    8.722051000    0.764536100   -0.998301900
   9    2.197533000    0.105806700   -0.617274600
  10   -0.950000000   -0.043858370   -0.499253400
  11   -0.950000000   -1.176240000   -1.193987000
  12    1.027669000    0.175914200    1.198336000
  13   -0.950000000   -0.196136900    0.178034600
  14   -0.950000000   -1.340863000   -1.509050000
  15   -0.950000000   -0.375476400    1.074677000
  16   -0.950000000   -0.486931200   -0.110392600
  17   17.478100000    1.536546000   -0.067452700
  18   -0.950000000   -0.873330800   -0.118940100
  19   -0.950000000   -0.577516400   -0.474767900
  20    2.751419000    0.547478300    0.315388200
  21    8.980821000    1.555612000   -0.951233000
  22   -0.950000000   -1.521653000   -0.151762900
  23   -0.950000000   -0.101296400    1.164727000
  24   -0.950000000    0.055549850    0.091424780
  25   -0.950000000   -1.069912000    0.917698300
  26   -0.950000000    0.293335900    1.364300000
  27    8.189581000    1.319154000   -0.928674200
  28   -0.950000000   -0.722625200    0.333366300
  29   -0.950000000   -1.079919000   -1.596023000
  30   -0.950000000   -0.581319400   -0.615850400
  31   -0.950000000   -1.500125000   -0.553875500
  32   -0.950000000   -0.427452600   -0.917798300
  33   10.636360000    0.442388500   -1.722437000
  34   -0.950000000   -1.124103000    0.519012300
  35    0.537718900    0.060515030    0.417463400
  36    6.819987000    0.253672200   -1.410825000
  37    0.375449900   -0.251862700   -1.368220000
  38   12.521260000    1.358576000    0.003630616
  39   20.950660000    1.380052000   -0.476117900
  40   -0.950000000   -0.316245900    0.527697600
  41    8.927896000    1.359427000    1.585685000
  42    2.328435000    0.672991300    0.609389900
  43    5.208461000    0.581744700    0.628660900
  44    2.654675000    0.332873600    0.575406100
  45   -0.950000000   -0.607442900    0.978114600
  46   -0.950000000   -1.743074000    0.169249900
  47   -0.950000000   -0.774591200    1.456751000
  48    7.591065000    0.594399300   -1.030845000
  49    5.641502000    0.360857700   -1.029447000
  50   12.800440000    1.320741000   -0.625077900
  51    5.605704000    0.441657600   -0.267941700
  52   -0.694251000    0.227392800    1.679750000
  53   -0.950000000   -0.741619700   -1.046675000
  54   -0.950000000   -1.419769000   -0.543768700
  55   -0.950000000   -0.584154300   -0.852115800
  56    1.834435000    0.563373600    0.712024500
  57   11.534550000    0.996754200   -0.794729300
  58   -0.950000000   -0.943249100   -0.869543200
  59    0.482670000    0.179560500    0.961814300
  60   -0.624680200    0.066824160    0.088545110
  61   -0.950000000   -0.006283871    0.703948900
  62   -0.950000000   -1.229234000    0.827286200
  63    7.086874000    0.637815300   -0.917992500
  64   -0.950000000   -0.682082500    0.648035600
  65   -0.950000000   -0.329490400   -0.525508200
  66   -0.950000000   -1.372721000    1.524984000
  67   -0.950000000   -0.083836460    0.051780170
  68   14.550110000    1.186270000    0.530591700
  69   -0.950000000   -0.230389100   -0.310107100
  70   -0.950000000   -0.294500600    0.052832610
  71    2.536232000    0.360645900   -0.081952080
  72   -0.950000000   -0.279002900    0.291601300
  73    6.858524000    0.606145800   -1.122967000
  74   -0.950000000   -0.354467700    0.160147800
  75   -0.950000000   -0.925190200    1.761419000
  76   -0.950000000   -0.367115800   -0.127227100
  77    0.238801100   -0.412129100    1.405848000
  78   15.211860000    1.079745000   -0.054670710
  79   12.102940000    1.157379000    1.467120000
  80   -0.950000000   -0.834546600   -0.283880500
  81   -0.950000000   -0.448053900    0.568849500
  82   -0.950000000   -0.525104200    0.554410400
  83   13.786020000    0.919116900   -0.422158800
  84   -0.950000000   -0.557134400    0.540385700
  85    9.197069000    0.472237000   -1.078936000
  86   16.671260000    1.693367000    0.264726900
  87   10.301530000    0.899219500   -0.224830800
  88   -0.950000000   -0.513398400    0.484035900
  89    8.805627000    0.441154400   -0.807738400
  90   -0.950000000   -1.912045000    1.054567000
  91   -0.950000000   -0.524805200   -0.769309500
  92    3.590023000    0.323097300    0.554947100
  93    5.604582000    0.886354500    0.659609300
  94   -0.950000000   -1.159491000    0.140699100
  95    6.014092000    0.449406900   -0.099448990
  96   -0.950000000   -0.187596900    0.582932300
  97    2.362721000    0.220276300    0.216642900
  98    9.161530000    0.992240200    0.754724500
  99    1.388088000   -0.193230000   -0.293031900
 100    2.610750000   -0.147691700   -1.106184000
 101   -0.950000000   -1.192329000    0.861791900
 102    4.043535000    0.198033800    0.472959700
 103    1.961425000   -0.014716060    1.165694000
 104    1.609066000    0.191289800    0.756981400
 105    1.993350000    0.189994400    0.156167900
 106   11.651890000    0.903133300   -0.095767450
 107    6.791619000    0.527453300   -0.196772800
 108   -0.950000000   -0.517188800   -0.396011600
 109    1.828833000    0.058144310   -0.738333100
 110   11.901930000    1.354080000    1.488365000
 111   -0.777060700   -0.335862000   -0.631666400
 112    9.275933000    0.688067500   -1.559318000
 113   10.084710000    1.267440000    1.024171000
 114   -0.950000000   -0.823416200    0.413296100
 115   -0.950000000   -0.450982400    0.433433200
 116    9.640252000    0.940439900    0.729656800
 117   12.764790000    1.492202000   -1.285111000
 118    3.402553000    0.200738700   -0.128985300
 119   -0.950000000   -0.435952700   -0.437872600
 120    0.687245100    0.058045800   -0.034151080
 121   20.682900000    1.245431000   -1.470128000
 122   -0.711868900   -0.040697580    1.114244000
 123    2.507565000   -0.208306800   -1.258698000
 124   11.413180000    0.693957500   -0.865599000
 125   -0.950000000   -1.572896000   -0.959129000
 126   -0.950000000    0.235031000    1.995846000
 127   18.367830000    1.877092000   -0.233843100
 128   15.378700000    1.845777000    0.804063300
 129   13.387990000    0.976494200   -0.994488300
 130   -0.950000000   -0.324421500    0.207324300
 131   13.115880000    0.808532100    0.448352900
 132   -0.950000000   -1.089118000    0.626778600
 133    6.322983000    0.120326900   -0.235212000
 134    7.977811000    0.644193300    0.210591100
 135   -0.950000000   -0.642951000    0.701254000
 136    4.536815000    0.770244700   -0.416410500
 137   -0.950000000   -0.567876000    0.635128500
 138   -0.950000000   -0.658409900   -1.209968000
 139   13.511650000    1.207105000   -1.015165000
 140   -0.950000000   -0.335262800    0.660754200
 141   -0.950000000   -0.618897600    0.136202300
 142   -0.950000000   -1.339661000    0.012996080
 143   -0.107320500    0.105953000   -0.392866200
 144   -0.950000000   -0.720425900   -0.640782400
 145    0.939557400    0.459838200    0.207709000
 146    7.936575000    0.846388700   -0.434759900
 147   -0.950000000   -0.788600500    0.270529800
 148   -0.950000000   -0.664173500    0.997584900
 149    5.283326000    0.781436100   -0.485714600
 150    1.767499000    0.478117400   -0.224580200
 151   -0.950000000   -0.672109200    0.409717600
 152    3.655977000    0.271730800   -1.379864000
 153   -0.950000000   -0.556295400    0.099523450
 154   -0.950000000   -1.371334000   -0.047216200
 155   -0.950000000   -1.183178000    0.128320300
 156    1.455106000    0.195165000    0.712205500
 157   -0.950000000   -0.533131100    0.468683400
 158    6.027030000    0.682003400   -0.084076110
 159    1.452225000    0.037481600   -1.329932000
 160   11.456300000    1.052401000    0.072539780
 161   -0.950000000   -0.413226100   -0.364881200
 162    6.597337000    0.515441900   -0.563033300
 163   10.536850000    0.974003200   -0.934546600
 164   -0.950000000   -0.036347110    1.370310000
 165    4.202992000    0.771729300   -0.447331400
 166   -0.950000000   -1.757723000    1.792474000
 167   -0.950000000   -0.259414700    1.131397000
 168    7.008892000    0.010903320    1.986362000
 169    7.028964000    0.246271700   -1.211812000
 170    3.406481000   -0.049556640   -0.975215600
 171    1.774050000   -0.233017700    0.323340400
 172    3.063983000   -0.017564200   -0.585625200
 173   -0.950000000   -0.603011000   -0.148755500
 174   -0.950000000   -0.893755200    1.393144000
 175   23.345790000    1.865759000    0.088120360
 176   -0.950000000   -0.645275200   -0.281078300
 177    5.159243000    0.037638080   -0.881432500
 178   -0.950000000   -0.677180100    0.373042500
 179    5.298913000    0.525762700    0.088063520
 180   -0.950000000   -0.534914500   -0.254742500
 181   -0.950000000   -0.762746800   -0.332570600
 182   -0.950000000   -0.669764700   -1.298327000
 183   -0.950000000   -0.875466900   -0.412257000
 184   -0.950000000   -1.295790000    0.898077000
 185    2.753375000    0.477133900   -0.746864100
 186   10.466550000    1.160812000   -0.662593500
 187    5.279244000    0.962873000    0.085678350
 188   -0.950000000    0.158724700    0.218648100
 189    6.256740000    0.812698000   -0.726384000
 190   -0.950000000   -1.306977000    0.598645900
 191   -0.950000000   -0.504705700   -1.226069000
 192   -0.950000000   -0.605182300    0.562036100
 193   -0.950000000   -1.351222000    0.642879100
 194   -0.950000000   -0.428141400   -1.538285000
 195   -0.950000000    0.054743200   -0.580517500
 196    6.658041000    0.832562300    1.435458000
 197   14.404010000    0.924622000    0.110309500
 198   -0.950000000   -0.692589200    0.341979200
 199    2.731704000    0.459463900    0.728958600
 200    4.847941000    0.168540300    0.279977700
 201    1.764060000   -0.234706400   -1.006049000
 202   -0.407950400   -0.588983800   -1.066276000
 203   14.518440000    1.029749000   -0.805317500
 204   21.048620000    1.858021000    0.284336300
 205   10.344170000    0.997283800    1.207612000
 206   -0.950000000   -0.400911300    1.660931000
 207   -0.950000000   -1.206736000    0.492256700
 208    6.320894000    0.237673300   -0.601743800
 209    9.848939000    0.296545500    0.929938500
 210   -0.413274000   -0.358855100    0.312223300
 211    2.764446000    0.233509200    0.309303500
 212    0.242518800   -0.129620000   -0.812470100
 213    0.732993000   -0.180482000   -0.990169700
 214   -0.950000000   -0.315206500   -0.340091000
 215   -0.950000000   -0.711341400   -0.655746200
 216    3.098936000    0.161417400   -0.732229700
 217    7.807042000    0.465565100   -0.566796600
 218   -0.950000000   -0.345818300    0.453272900
 219    5.886414000    0.655616200    1.201133000
 220   -0.950000000   -1.347613000    0.599986400
 221    4.863881000    0.435396600   -0.342733600
 222    6.436526000    1.057082000    1.542023000
 223    5.712893000    0.620113900   -0.176556600
 224   -0.950000000    0.197484600    0.715741400
 225   -0.950000000   -0.892385100    0.517823300
 226   18.373610000    1.830364000    1.177079000
 227   -0.950000000   -0.851120200   -0.413233000
 228   -0.950000000   -0.993425700   -0.002756480
 229    4.571998000    0.590572500   -0.494586800
 230   -0.950000000   -0.230671400   -1.625940000
 231   -0.950000000   -1.047116000   -1.683360000
 232   -0.950000000   -0.325604100   -1.434764000
 233   -0.950000000   -0.098782360   -1.268567000
 234   -0.950000000   -1.232368000    1.633112000
 235   -0.950000000   -0.131786800    0.165866100
 236   -0.950000000   -1.121459000    1.372903000
 237    3.239685000    0.486724000    0.183690800
 238   -0.950000000    0.340356000    1.000792000
 239   -0.950000000   -1.380097000   -0.183631000
 240   -0.950000000    0.463006100    1.206151000
 241    0.069160870   -0.509958800    0.461099100
 242    6.625687000    0.117388400   -0.490679800
 243   -0.950000000   -1.203605000    1.263246000
 244    2.441413000   -0.057085110    0.013593890
 245   -0.039474200   -0.310323000    0.451531700
 246    1.900264000   -0.285052300   -0.143855000
 247    7.412081000    0.775755800    0.803516200
 248   -0.950000000   -0.966458300   -0.036429400
 249    0.428002000   -0.412984100   -0.252235400
 250   12.616780000    0.869565700    1.422755000
 251    7.361605000    0.353492500    0.267870700
 252    6.504831000    0.309331100    1.890232000
 253   -0.950000000   -0.911486700    0.903164000
 254   -0.911845200   -0.414654200    1.939172000
 255   10.573840000    1.071681000    1.005126000
 256   -0.950000000   -0.994958000    1.480981000
 257   -0.027676410    0.305597300    1.033453000
 258   -0.950000000   -0.493709800   -1.179578000
 259    7.410211000    0.702108500   -0.880642500
 260   -0.950000000   -0.976372500   -0.632842700
 261    7.976385000    0.441749300   -1.918327000
 262   11.226650000    1.241744000   -0.598397400
 263   -0.950000000   -0.221705600   -1.429821000
 264   11.829900000    1.097398000    0.352947400
 265   -0.950000000   -0.804173200    1.142746000
 266    2.238539000    0.516276400    0.406585400
 267    1.483264000    0.245617900   -0.053375370
 268   -0.950000000   -0.127706200    1.704656000
 269   -0.950000000   -0.401346600    0.433493700
 270   -0.950000000   -1.717782000   -1.229072000
 271    1.162446000    0.298547700   -1.232007000
 272   -0.950000000    0.200424700    0.326770600
 273   -0.950000000   -0.416078000   -1.470288000
 274   -0.950000000   -0.181462400   -0.256512400
 275   -0.950000000   -1.755115000    0.049006140
 276   -0.564005400    0.481417900    0.289175600
 277    2.002031000    0.718879100   -0.301238200
 278   -0.950000000    0.131161900    0.381889200
 279   -0.950000000   -0.134917200    0.192251200
 280    8.866542000    1.144121000   -1.291226000
 281    1.611054000    0.345405400    0.369295300
 282   -0.950000000   -0.258696800   -0.583185700
 283   -0.950000000   -0.741778800   -0.382301700
