*y  x1  x2
   1   -0.950000000   -0.954358200    0.478966500
   2   -0.950000000   -0.842489900    0.485576300
   3   13.132500000    1.036625000    1.491283000
   4    6.699995000    0.322207700    0.824643300
   5   -0.950000000   -1.842318000    0.421826800
   6    4.977588000   -0.221097700   -1.564447000
   7    4.422218000    0.414026200   -0.070386590
   8    2.616144000   -0.121173400   -1.776809000
   9   17.399680000    1.475653000   -0.138338800
  10   10.268520000    0.636100700    0.638351800
  11   10.640070000    0.993720700   -0.186427800
  12    8.741577000    1.088206000    0.786253200
  13   -0.950000000   -1.184126000    1.454412000
  14   -0.950000000   -0.785126400    0.732072300
  15   13.005000000    0.958937600    0.232695200
  16   -0.950000000   -0.253325800    1.076271000
  17   -0.899038700   -0.111525500    1.459644000
  18   -0.950000000   -0.846530500   -0.558736600
  19   -0.950000000   -0.828709000   -0.132173100
  20   -0.950000000   -0.680963700   -0.453518900
  21    1.909970000    0.431759900   -0.451461000
  22   -0.950000000   -0.427844200   -0.943500200
  23    2.937537000    0.427000700   -0.409948900
  24   -0.950000000   -0.777776100    0.016183120
  25    0.376389000    0.358308200    0.282452500
  26   -0.950000000    0.076016560    0.688557200
  27   -0.950000000    0.072063940    0.631740200
  28   -0.950000000   -0.818259700   -0.769171200
  29   -0.950000000   -0.134515000   -0.151280900
  30   -0.950000000   -0.945697400   -1.129371000
  31   14.734370000    1.585077000    0.020647520
  32    7.080522000    1.291782000    0.368846200
  33    9.295870000    1.006822000   -0.213812000
  34   -0.950000000   -0.273898600   -0.448106800
  35   -0.950000000   -1.861385000   -0.340781300
  36   -0.950000000   -0.559005100    0.139971200
  37   -0.503206800    0.175044100    0.887567400
  38    7.564987000    0.659890200   -0.559261700
  39   -0.950000000   -1.941768000   -1.611843000
  40    0.929223500    0.228669200   -0.043282450
  41    4.658038000    1.068338000    0.152095700
  42    2.276315000    0.340032300    0.098658450
  43   -0.950000000   -1.019905000   -1.366342000
  44   -0.950000000   -0.518376500   -0.022722840
  45    5.876449000    0.639343500   -0.130472700
  46    3.791945000    0.503134600   -1.425119000
  47   -0.950000000   -0.804146500   -0.207768300
  48   -0.950000000    0.126599800    0.645331100
  49   -0.950000000   -0.475543700    0.939902200
  50   -0.950000000    0.079675470   -1.178641000
  51   -0.950000000   -0.815319900    0.783489500
  52   -0.950000000   -0.039507500   -0.302769700
  53   -0.950000000   -0.983778900    1.186074000
  54   -0.950000000   -0.720434900   -0.625614300
  55   -0.950000000   -1.036880000    0.059768850
  56   -0.950000000   -1.643628000   -0.185660500
  57   -0.950000000    0.046775080    0.190955800
  58   -0.950000000   -1.010803000   -1.030503000
  59   -0.950000000    0.103252100    0.653688300
  60   -0.950000000   -0.666196500   -0.536728400
  61   -0.950000000   -1.119709000    0.989440500
  62   -0.950000000   -1.800433000    0.367024300
