*y  x1  x2
   1    9.478163000    0.996482000    0.025991500
   2    2.873079000    0.135485700    0.281457100
   3   -0.950000000   -1.720520000    0.986695300
   4   -0.950000000   -0.443787300    0.083961730
   5   20.196530000    1.659332000    1.005660000
   6   -0.950000000   -0.771221800    0.724149400
   7   -0.950000000   -1.842873000   -0.813076000
   8    5.767350000    0.136681900   -0.181155500
   9    5.131683000    0.171275900    0.187986700
  10    0.178026000   -0.051880550    0.874639600
  11    0.648266000    0.196951000    1.000532000
  12   -0.950000000   -0.243506000    1.338570000
  13   -0.950000000   -0.737782200    1.154323000
  14    1.314461000   -0.204350300   -0.138821800
  15   -0.950000000   -0.643830100    1.576535000
  16   13.280890000    0.964164000    0.547161100
  17   -0.950000000   -0.444036500   -0.099911540
  18   -0.950000000   -0.514513700   -0.085917230
  19   -0.050844400   -0.188049800    0.311747600
  20   -0.950000000   -0.786635500   -0.915578100
  21   -0.950000000   -0.523152200   -0.724018600
  22   17.893750000    1.477268000    0.731675700
  23    4.727363000   -0.036836560   -1.495176000
  24    7.284664000    0.989480600    0.672587000
  25   -0.950000000    0.391218400    1.695520000
  26   14.766560000    1.463558000   -0.571331700
  27   -0.950000000   -0.890133300   -0.235853800
  28    6.602153000    0.456273400   -0.255221900
  29    5.758023000    0.560683400   -0.054145880
  30    0.231162300   -0.235081500   -0.764748100
  31   -0.715048800    0.234632300    0.576362100
  32   12.707790000    1.260796000   -0.031175280
  33   -0.950000000   -0.602842100   -0.080105870
  34    1.719820000    0.396702800   -0.454435700
  35   -0.950000000   -0.302368100   -1.621222000
  36   -0.945563600    0.075657260   -0.876194400
  37   -0.950000000   -1.487205000    0.784378000
  38    5.437693000    0.598980800   -0.781730100
  39   -0.950000000   -1.560638000    0.671540300
  40   -0.886654000    0.098512990    0.426452000
  41   -0.950000000   -0.656092700    0.718155400
  42    2.728314000    0.543086800   -0.861270000
  43   12.643810000    1.107634000   -0.429580600
  44   -0.950000000   -1.060919000   -1.535589000
  45    8.549327000    1.202984000    1.084737000
  46   -0.950000000   -1.273728000    0.434315900
  47    3.213527000    0.118610400    0.978309600
  48    4.452208000    0.254991100   -0.088497700
  49   19.021270000    1.767124000   -0.004825614
  50    2.881931000    0.009449839    0.232938000
  51    5.109110000    0.277894300    0.319037800
  52    5.245755000    0.538352100    0.840239200
  53    6.819594000   -0.047899350   -0.675529900
  54   -0.950000000   -0.308078100    1.514283000
  55    2.329645000   -0.222281100   -0.049752230
  56    7.748666000    0.580116100   -0.025868850
  57    2.503614000   -0.059496190    0.528724100
  58   13.964650000    0.913467900    0.168719500
  59   15.205610000    1.138843000    0.183011800
  60    2.779261000    0.055712650    0.517212800
  61   -0.950000000   -1.105556000    0.087703360
  62   -0.950000000   -1.369065000   -0.981328000
