*y  x1  x2
   1    1.882164000    0.208336500   -0.432962400
   2   -0.950000000   -0.176353900   -0.427748500
   3    6.351371000    0.399421100   -1.097015000
   4   -0.950000000   -1.002353000   -0.119903600
   5   -0.950000000   -0.299398500   -1.497837000
   6   -0.950000000   -1.084447000   -0.310053500
   7    0.054919990    0.264852400    1.402449000
   8   -0.950000000   -1.050858000   -0.524223600
   9   20.807120000    1.885458000   -0.886421900
  10    3.980163000    0.418313000   -0.365957500
  11   -0.950000000   -0.910355900    0.735778200
  12    0.828408900    0.492188500    1.880890000
  13    2.365130000   -0.065666790   -1.816746000
  14    1.529890000    0.551085300    0.420356700
  15   -0.950000000   -0.313728500    1.178310000
  16    1.320149000    0.378646000    0.817570700
  17   -0.950000000   -1.582968000    1.866340000
  18   10.580360000    1.320149000    0.378050800
  19    4.982900000    0.658043000    0.543385600
  20   -0.950000000   -1.533638000    0.570544200
  21    0.735092300    0.035402990   -0.125210600
  22    0.802062600   -0.050068230    0.316029600
  23   -0.950000000   -0.494725900    1.675613000
  24   -0.950000000   -0.946474100   -0.348553100
  25   -0.950000000   -0.456368700   -0.568138900
  26   -0.950000000   -1.271870000   -0.127277800
  27    1.020435000    0.103872000    0.683257200
  28   -0.950000000   -1.788388000    0.579291000
  29   -0.950000000   -0.151377300    0.720754000
  30    3.294301000    0.143495900   -1.227413000
  31    1.419430000   -0.275257700   -0.378810100
  32   10.660240000    0.875975200    1.223208000
  33   20.179170000    1.577387000    1.879216000
  34    5.177472000    0.229532700    0.060932490
  35   -0.950000000   -0.623563000    1.388542000
  36    3.966003000    0.226728300    0.154076400
  37    3.059115000   -0.006756077   -0.182325900
  38    9.419563000    0.430990600    0.997260200
  39   -0.950000000   -1.222148000   -0.914431700
  40   18.727910000    0.970194300   -1.243998000
  41    0.642684000   -0.210802700    0.166487300
  42   10.609090000    0.673922400    0.799354400
  43    0.902012600   -0.263758300   -0.329904700
  44   18.196580000    1.163684000   -0.216214800
  45   -0.950000000   -0.914245400    0.434712000
  46   -0.950000000    0.176857500    0.591801200
  47   -0.950000000   -0.685225300   -1.320497000
  48   -0.950000000    0.367266600    1.664835000
  49    4.873785000    0.963531600    0.724241800
  50   -0.950000000   -1.805581000    0.787420900
  51   -0.950000000   -1.235173000   -0.406073700
  52    2.363248000    0.538868600    0.010168730
  53   -0.950000000    0.127257900    0.921029800
  54   -0.950000000   -1.590472000   -0.497267200
  55   -0.950000000   -1.607258000   -0.553463700
  56   -0.950000000   -1.303270000    0.688654300
  57    2.983292000    0.661146000   -0.084536250
  58   -0.950000000   -0.974375500   -0.160947400
  59    1.178553000    0.300024500   -1.477386000
  60   -0.950000000   -0.452819700   -1.016407000
  61   19.617460000    1.661130000    0.887893700
  62   -0.950000000    0.133084700   -0.178225800
  63   -0.950000000   -1.339331000    1.356446000
  64   -0.950000000   -1.364456000    0.294920200
  65   -0.950000000   -0.649549500   -1.523516000
  66   -0.950000000   -0.430102900   -0.990248900
  67   -0.950000000   -0.941795600    1.447104000
  68    7.005566000    0.817669200    0.265448900
  69   -0.950000000   -1.256367000    0.120216000
  70   -0.950000000    0.010005350   -1.357506000
  71    1.193454000    0.621475100    0.750512700
  72    5.783394000    0.488102500   -1.708168000
  73   -0.950000000   -0.439311200   -1.741213000
