*y  x1  x2
   1    1.098047000    0.293107800   -1.179202000
   2   -0.950000000   -0.279549400    0.968634000
   3    0.019989920    0.166471200   -1.273078000
   4   -0.841310000    0.003200080   -0.388934800
   5    3.667746000    0.294984700    0.341226700
   6   -0.272299100    0.723790400    1.010459000
   7    1.870015000    0.370366200   -0.457051500
   8   -0.950000000   -0.544091000    0.710692700
   9   -0.950000000   -0.261282400   -0.640819500
  10   -0.950000000   -0.592451800   -0.070139960
  11   -0.950000000   -0.559601800   -0.162933900
  12    2.246338000    0.340762700   -0.449020800
  13    6.840671000    0.881285300   -1.645252000
  14    5.974153000    0.287023500    1.070071000
  15   -0.950000000   -0.479006200   -1.805744000
  16   -0.950000000   -0.626691000   -1.069498000
  17   -0.950000000   -1.802657000    1.395303000
  18   -0.950000000   -0.385217300   -1.124596000
  19    5.102246000    0.701577800   -1.330295000
  20   10.578290000    1.234429000   -0.801676600
  21   -0.950000000   -0.401318800    0.780892500
  22   -0.950000000    0.107901000   -0.552966700
  23   -0.950000000    0.213392700    0.143048400
  24   -0.950000000   -1.119503000   -1.322636000
  25    2.015696000    0.398104500   -1.254054000
  26   -0.950000000   -1.662409000    0.214837200
  27    6.445982000    0.974669400   -0.102394300
  28    3.467454000    0.545166900   -0.448798600
  29   -0.950000000   -0.571218500    1.759022000
  30   -0.950000000   -1.023789000   -1.962484000
  31    3.409660000    0.162503800    0.175547000
  32   10.336780000    0.914688300    0.011925380
  33   -0.950000000   -1.036245000    0.474791800
  34    0.751908000   -0.093376600   -0.834951600
  35    3.389139000    0.005945484   -0.364205700
  36   13.241860000    1.055071000    1.363889000
  37    2.701725000   -0.093957410    0.132442100
  38   -0.950000000   -1.189846000   -0.665575000
  39   -0.950000000   -0.502673100    0.637018900
  40   10.701580000    0.494740800   -1.463573000
  41    0.574898300    0.100639200    0.864916800
  42    1.218331000   -0.114045900    0.354576400
  43    1.874127000    0.118291600    0.215033100
  44   11.453500000    1.045974000    0.213293500
  45   11.802190000    1.451615000    0.003944590
  46   11.123590000    1.335258000   -0.460275800
  47    1.526462000    0.017875140   -0.496882700
  48    1.056598000   -0.059002420   -0.299705400
  49    0.728112800   -0.043359310   -0.357920300
  50   18.023620000    1.248742000   -1.226247000
  51   -0.950000000   -0.940541300    1.201300000
  52   -0.950000000   -0.462290600   -0.028745390
  53    5.475642000    0.464040400    0.112676900
  54   -0.950000000   -0.686544700   -1.362849000
  55   15.330030000    1.804395000    0.806211900
  56   -0.950000000   -0.768712300    1.090790000
  57    3.840056000    0.174133800   -0.492352900
  58   -0.950000000   -0.227531700   -0.146423200
  59    6.518898000    0.514592300   -0.631804200
  60    8.161540000    1.124855000    0.486171800
  61   -0.950000000   -0.640924500    0.882929700
  62   -0.950000000   -0.578351200    0.502048400
  63   11.370880000    1.041769000    0.501539100
  64    0.755716800   -0.184106500   -0.845058300
  65    7.232587000    1.206625000    0.025824170
  66   -0.950000000   -0.761120200   -0.131045500
  67   -0.950000000   -1.106360000    0.394154200
  68   -0.950000000   -0.581308200   -1.043998000
  69   -0.950000000   -1.444970000   -0.057872920
  70   -0.950000000   -0.758872900   -1.371489000
  71    4.446632000    0.441041000   -0.557800000
  72    9.746657000    0.188674800   -1.794550000
  73   -0.950000000   -0.272164300    1.193539000
  74   -0.950000000    0.075940400    1.157687000
