*y  x1  x2
   1    5.259918000    0.289269600   -0.835468800
   2   -0.950000000   -1.426316000    0.182652600
   3   -0.950000000   -0.165365900    1.368943000
   4    6.833374000    0.674627200   -0.047682650
   5   -0.950000000   -0.247603300    1.237595000
   6   -0.200774500    0.012033850    1.352201000
   7   -0.145583900   -0.165058000    0.133211200
   8   -0.711921000   -0.067505500    0.154506600
   9    1.500069000    0.175903400   -0.692721500
  10   -0.950000000   -1.021962000    0.402348300
  11   -0.950000000   -0.575179700    0.441754600
  12    0.458975400   -0.020628090    0.051768220
  13    0.661730100    0.365032800    0.411701000
  14   -0.950000000   -0.690711000    0.248304400
  15    0.514697600   -0.366075700   -1.064362000
  16    1.552103000    0.225167700    0.713277200
  17   -0.950000000   -0.823572600   -0.706451200
  18   -0.950000000   -0.629202500   -0.295582400
  19    8.975839000    1.118248000   -1.119934000
  20    6.540050000    0.668047100    0.281848800
  21   -0.950000000   -0.703026400    0.746288800
  22   -0.950000000   -1.619362000    0.733360700
  23    5.927762000    0.302738600   -1.323841000
  24   -0.950000000   -0.136971100    0.200699500
  25    4.058080000    0.411890300    0.673561500
  26    9.423632000    0.447336300   -1.249418000
  27   -0.950000000    0.401394100    1.951271000
  28   -0.896319800   -0.115966700   -0.846600100
  29   15.995680000    1.352124000    1.879602000
  30   -0.950000000   -0.110299700    1.846542000
  31    0.033614820    0.236992700   -0.566948100
  32   -0.950000000   -1.217437000    0.944766400
  33   -0.950000000   -1.858816000   -0.174515400
  34   -0.842658600    0.162145800   -0.687176500
  35    1.285436000    0.511295300   -1.391612000
  36    1.483589000    0.387921200   -0.049241640
  37   -0.950000000    0.030705940    1.698372000
  38   -0.950000000   -0.378054000   -0.474160600
  39   15.372690000    1.519360000   -1.513854000
  40   -0.950000000    0.194340900    0.787493200
  41    8.424404000    1.092285000   -0.675716400
  42   -0.950000000   -1.122722000   -1.102938000
  43   -0.950000000   -1.349264000   -1.109537000
  44    5.421522000    0.943941300    0.878941900
  45   -0.950000000   -0.272711600    0.029253160
  46   -0.843568100   -0.176593700   -0.063711760
  47   -0.950000000   -1.067104000    0.739423600
  48   -0.950000000   -0.927713700    1.095436000
  49   14.570110000    1.395662000   -0.367398800
  50   -0.950000000   -0.952762300    0.110376800
  51   10.483910000    1.475925000    0.358799300
  52    7.777257000    0.433285800   -0.612809100
  53   11.579870000    1.004508000    0.808273000
  54    5.638704000    0.145440000    0.141738400
  55    0.728020000   -0.430936400   -1.334368000
  56   -0.950000000   -1.287160000    0.712383900
  57    1.125436000    0.046530180   -0.213316700
  58   -0.950000000   -0.401366800    1.258403000
  59    6.463521000    0.342688300   -0.550229900
  60    2.225488000    0.100371000    0.796988000
  61    1.504056000    0.067821220    0.309106300
  62   -0.950000000   -0.979228600   -1.316235000
  63   -0.950000000   -0.743362000    0.313867900
  64    1.523893000   -0.066551680   -0.619750200
  65   -0.950000000   -1.351127000   -1.437755000
  66    6.386681000    0.611064800    1.022350000
  67   18.700860000    1.501386000   -0.960252200
  68   -0.950000000   -0.768187200    0.069379720
  69   -0.950000000   -0.265316600    0.504469700
  70    3.338438000    0.706895700    1.539968000
